node	x (m)    	Temp. (K) 	Mobile (at/m3)	Trap 1 (at/m3)  	Trap 2 (at/m3)  	Trap 3 (at/m3)  	Trap 4 (at/m3)  	Trap 5 (at/m3)  
210	7.292500E-03	4.225700E+02	1.640400E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.932800E+19	1.683600E+26
211	7.307500E-03	4.219500E+02	1.629500E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.922900E+19	1.697500E+26
212	7.322500E-03	4.213400E+02	1.618400E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.912600E+19	1.711400E+26
213	7.337500E-03	4.207200E+02	1.607200E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.902100E+19	1.725300E+26
214	7.352500E-03	4.201100E+02	1.596000E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.891300E+19	1.739200E+26
215	7.367500E-03	4.194900E+02	1.584600E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.880200E+19	1.753000E+26
216	7.382500E-03	4.188700E+02	1.573000E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.868800E+19	1.766900E+26
217	7.397500E-03	4.182600E+02	1.561400E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.857100E+19	1.780700E+26
218	7.412500E-03	4.176400E+02	1.549600E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.845100E+19	1.794400E+26
219	7.427500E-03	4.170300E+02	1.537800E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.832800E+19	1.808200E+26
220	7.442500E-03	4.164100E+02	1.525800E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.820200E+19	1.821800E+26
221	7.457500E-03	4.157900E+02	1.513700E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.807400E+19	1.835400E+26
222	7.472500E-03	4.151800E+02	1.501500E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.794200E+19	1.849000E+26
223	7.487500E-03	4.145600E+02	1.489100E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.780600E+19	1.862500E+26
224	7.502500E-03	4.139500E+02	1.476700E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.766800E+19	1.875900E+26
225	7.517500E-03	4.133300E+02	1.464100E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.752700E+19	1.889300E+26
226	7.532500E-03	4.127100E+02	1.451400E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.738200E+19	1.902500E+26
227	7.547500E-03	4.121000E+02	1.438600E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.723400E+19	1.915700E+26
228	7.562500E-03	4.114800E+02	1.425700E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.708300E+19	1.928800E+26
229	7.577500E-03	4.108700E+02	1.412700E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.692900E+19	1.941700E+26
230	7.592500E-03	4.102500E+02	1.399600E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.677200E+19	1.954600E+26
231	7.607500E-03	4.096300E+02	1.386300E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.661100E+19	1.967300E+26
232	7.622500E-03	4.090200E+02	1.373000E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.644700E+19	1.980000E+26
233	7.637500E-03	4.084000E+02	1.359500E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.628000E+19	1.992500E+26
234	7.652500E-03	4.077900E+02	1.346000E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.610900E+19	2.004800E+26
235	7.667500E-03	4.071700E+02	1.332300E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.593600E+19	2.017000E+26
236	7.682500E-03	4.065500E+02	1.318500E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.575900E+19	2.029100E+26
237	7.697500E-03	4.059400E+02	1.304700E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.557800E+19	2.040900E+26
238	7.712500E-03	4.053200E+02	1.290700E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.539500E+19	2.052700E+26
239	7.727500E-03	4.047100E+02	1.276700E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.520900E+19	2.064200E+26
240	7.742500E-03	4.040900E+02	1.262600E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.501900E+19	2.075600E+26
241	7.757500E-03	4.034800E+02	1.248300E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.482600E+19	2.086800E+26
242	7.772500E-03	4.028600E+02	1.234000E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.463000E+19	2.097800E+26
243	7.787500E-03	4.022400E+02	1.219700E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.443100E+19	2.108600E+26
244	7.802500E-03	4.016300E+02	1.205200E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.423000E+19	2.119200E+26
245	7.817500E-03	4.010100E+02	1.190700E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.402500E+19	2.129600E+26
246	7.832500E-03	4.004000E+02	1.176100E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.381700E+19	2.139800E+26
247	7.847500E-03	3.997800E+02	1.161500E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.360700E+19	2.149700E+26
248	7.862500E-03	3.991700E+02	1.146800E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.339400E+19	2.159500E+26
249	7.877500E-03	3.985500E+02	1.132000E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.317800E+19	2.169000E+26
250	7.892500E-03	3.979300E+02	1.117200E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.296000E+19	2.178300E+26
251	7.907500E-03	3.973200E+02	1.102400E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.274000E+19	2.187400E+26
252	7.922500E-03	3.967000E+02	1.087600E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.251700E+19	2.196200E+26
253	7.937500E-03	3.960900E+02	1.072700E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.229300E+19	2.204900E+26
254	7.952500E-03	3.954700E+02	1.057900E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.206600E+19	2.213300E+26
255	7.967500E-03	3.948500E+02	1.043000E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.183800E+19	2.221500E+26
256	7.982500E-03	3.942400E+02	1.028200E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.160900E+19	2.229500E+26
257	7.997500E-03	3.936200E+02	1.013400E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.137700E+19	2.237200E+26
258	8.012500E-03	3.930100E+02	9.985700E+23	0.000000E+00	0.000000E+00	0.000000E+00	2.114500E+19	2.244800E+26
259	8.027500E-03	3.923900E+02	9.838300E+23	0.000000E+00	0.000000E+00	0.000000E+00	2.091200E+19	2.252200E+26
260	8.042500E-03	3.917800E+02	9.691400E+23	0.000000E+00	0.000000E+00	0.000000E+00	2.067900E+19	2.259500E+26
261	8.057500E-03	3.911600E+02	9.545300E+23	0.000000E+00	0.000000E+00	0.000000E+00	2.044500E+19	2.266500E+26
262	8.072500E-03	3.905400E+02	9.400000E+23	0.000000E+00	0.000000E+00	0.000000E+00	2.021100E+19	2.273500E+26
263	8.087500E-03	3.899300E+02	9.255800E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.997800E+19	2.280400E+26
264	8.102500E-03	3.893100E+02	9.112700E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.974500E+19	2.287100E+26
265	8.117500E-03	3.887000E+02	8.971000E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.951300E+19	2.293900E+26
266	8.132500E-03	3.880800E+02	8.830900E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.928300E+19	2.300600E+26
267	8.147500E-03	3.874700E+02	8.692500E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.905500E+19	2.307300E+26
268	8.162500E-03	3.868500E+02	8.556000E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.882900E+19	2.314200E+26
269	8.177500E-03	3.862400E+02	8.421700E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.860600E+19	2.321100E+26
270	8.192500E-03	3.856200E+02	8.289800E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.838700E+19	2.328300E+26
271	8.207500E-03	3.850000E+02	8.160500E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.817200E+19	2.335700E+26
272	8.222500E-03	3.843900E+02	8.034100E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.796100E+19	2.343400E+26
273	8.237500E-03	3.837700E+02	7.910900E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.775600E+19	2.351600E+26
274	8.252500E-03	3.831600E+02	7.791200E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.755700E+19	2.360200E+26
275	8.267500E-03	3.825400E+02	7.675200E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.736500E+19	2.369500E+26
276	8.282500E-03	3.819300E+02	7.563300E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.718000E+19	2.379500E+26
277	8.297500E-03	3.813100E+02	7.455900E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.700500E+19	2.390300E+26
278	8.312500E-03	3.806900E+02	7.353200E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.683800E+19	2.402100E+26
279	8.327500E-03	3.800800E+02	7.255700E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.668200E+19	2.415000E+26
280	8.342500E-03	3.794600E+02	7.163600E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.653800E+19	2.429200E+26
281	8.357500E-03	3.788500E+02	7.077500E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.640500E+19	2.444800E+26
282	8.372500E-03	3.782300E+02	6.997900E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.628700E+19	2.462100E+26
283	8.387500E-03	3.776200E+02	6.925000E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.618400E+19	2.481200E+26
284	8.402500E-03	3.770000E+02	6.859400E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.609600E+19	2.502300E+26
285	8.417500E-03	3.763900E+02	6.801600E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.602700E+19	2.525700E+26
286	8.432500E-03	3.757700E+02	6.752000E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.597600E+19	2.551600E+26
287	8.447500E-03	3.751500E+02	6.711200E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.594600E+19	2.580200E+26
288	8.462500E-03	3.745400E+02	6.679800E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.593700E+19	2.611900E+26
289	8.477500E-03	3.739200E+02	6.658300E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.595200E+19	2.646800E+26
290	8.492500E-03	3.733100E+02	6.647200E+23	0.000000E+00	0.000000E+00	0.000000E+00	1.599300E+19	2.685400E+26
291	8.500000E-03	3.730000E+02	6.647200E+23	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
